User,Average ratings on beaches,Average ratings on parks,Average ratings on malls,Average ratings on beauty & spas,Average ratings on cafes,,,
2928,1.52,1.54,4.04,1.19,0.92,,,
2929,1.53,1.51,4.04,1.19,0.92,,,
2930,1.53,1.54,4.04,1.19,0.92,,,
2931,1.53,1.54,4.04,1.19,0.93,,,
2932,1.53,1.54,4.04,0.95,0.93,,,
2933,1.54,1.55,4.03,1.2,0.93,,,
2934,1.54,1.54,4.03,0.95,0.94,,,
2935,1.55,1.55,4.03,1.21,0.94,,,
2936,1.56,1.51,4.02,0.98,0.96,,,
2937,1.57,1.52,4.02,1.21,0.97,,,
2938,1.59,1.52,4.01,1.01,0.98,,,
2939,1.59,1.53,4.01,1.23,1,,,
2940,1.59,1.54,4,1.16,1.25,,,
2941,1.61,1.56,4,1.14,1.26,,,
2942,1.64,1.59,3.99,1.15,1.27,,,
2943,1.65,1.6,3.99,1.18,1.28,,,
2944,1.66,1.6,3.98,1.1,1.29,,,
2945,1.67,1.61,3.98,1.1,1.29,,,
2946,1.68,1.61,3.97,1.14,1.3,,,
2947,1.69,1.62,3.97,0.94,1.31,,,
2948,1.71,1.62,3.97,0.95,1.32,,,
2949,1.72,1.63,3.96,0.96,1.33,,,
2950,1.73,1.64,3.96,0.96,1.35,,,
2951,1.74,1.65,3.95,0.97,1.36,,,
2952,1.75,1.66,3.95,0.97,1.36,,,
2953,1.77,1.74,3.94,0.98,1.38,,,
2954,1.78,3.17,3.94,0.99,1.39,,,
2955,1.79,1.75,3.93,1,1.4,,,
2956,1.8,1.75,3.93,1,1.4,,,
2957,1.8,1.75,3.93,0.6,1.41,,,
2958,5,1.7,3.93,1.01,1.41,,,
2959,1.82,1.7,3.93,1.01,1.41,,,
2960,5,1.7,3.93,1,1.41,,,
2961,1.84,1.69,3.94,1,1.41,,,
2962,5,1.69,3.94,1,1.27,,,
2963,1.84,1.73,3.93,0.99,1.29,,,
2964,1.82,5,3.95,0.99,1.01,,,
2965,1.81,3.21,4.58,0.57,1.01,,,
2966,1.81,3.19,4.58,0.57,1.01,,,
2967,1.81,3.21,4.02,0.57,1.01,,,
2968,1.81,5,4.02,0.58,1.01,,,
2969,1.81,5,4.58,0.57,1.01,,,
2970,1.81,3.19,4.58,0.57,1.02,,,
2971,1.82,3.19,4.57,0.57,1.02,,,
2972,1.82,5,4.57,0.57,1.02,,,
2973,1.83,3.2,4.57,1.3,1.03,,,
2974,1.83,3.2,4.56,1.31,1.04,,,
2975,1.84,3.2,4.55,0.87,1.04,,,
2976,1.85,3.2,3.93,0.85,1.06,,,
2977,1.87,1.78,4.54,0.83,1.07,,,
2978,1.88,3.22,3.91,0.54,1.08,,,
2979,1.89,1.79,3.97,0.53,1.08,,,
2980,1.9,1.8,3.89,0.54,0.59,,,
2981,1.91,5,3.96,0.53,0.58,,,
2982,1.92,3.27,3.87,0.53,0.58,,,
2983,1.46,1.94,3.95,0.52,1.03,,,
2984,1.92,1.94,4.57,0.52,1.03,,,
2985,1.45,1.93,5,0.52,1.02,,,
2986,1.45,1.94,5,0.69,1.02,,,
2987,1.45,1.94,5,0.7,1.02,,,
2988,1.44,1.94,4.52,0.7,1.02,,,
2989,1.44,1.93,5,0.7,1.13,,,
2990,1.44,1.93,4.51,0.69,1.03,,,
2991,1.43,5,3.22,0.63,0.91,,,
2992,1.43,5,3.22,0.62,1.43,,,
2993,1.43,5,3.22,0.62,1.43,,,
2994,1.43,1.94,3.22,0.6,1.43,,,
2995,1.43,5,5,0.6,1.43,,,
2996,1.44,5,5,0.58,1.43,,,
2997,1.43,1.96,5,0,1.44,,,
2998,1.93,5,5,0,1.44,,,
2999,1.43,1.95,5,0.5,0.54,,,
3000,1.43,1.95,5,0,0.53,,,
3001,1.43,1.94,5,0.5,1.44,,,
3002,1.93,1.94,5,0,1.44,,,
3003,1.93,1.95,5,0,0.54,,,
3004,1.94,1.95,5,0.5,0.53,,,
3005,1.94,1.95,5,0.5,0.52,,,
3006,1.94,1.95,5,0,0.52,,,
3007,1.95,1.95,5,0,0.52,,,
3008,1.96,1.96,5,0.51,0.52,,,
3009,1.97,1.96,3.24,0.51,0.52,,,
3010,1.97,1.96,3.22,0.51,0.52,,,
3011,1.98,1.97,3.22,0.51,0.53,,,
3012,1.99,1.98,3.21,0.51,0.7,,,
3013,2.01,1.98,3.21,0.51,0.71,,,
3014,2.59,1.98,3.21,0.51,0.68,,,
3015,5,1.99,3.21,0.51,0.71,,,
3016,5,1.99,3.2,0.5,0.69,,,
3017,5,2,3.21,0.5,0.7,,,
3018,1.56,2,3.21,0.5,0.71,,,
3019,1.56,2.01,5,0.51,1.61,,,
3020,1.57,1.6,3.23,0.51,1.62,,,
3021,1.57,1.6,3.19,0.51,1.63,,,
3022,1.58,1.61,3.19,0.51,5,,,
3023,1.59,1.62,3.19,0.51,5,,,
3024,1.6,1.63,3.18,0.52,5,,,
3025,1.61,1.64,3.18,0.52,5,,,
3026,1.63,1.65,3.17,0.52,0.68,,,
3027,1.64,1.67,3.17,0.53,0.71,,,
3028,1.65,1.68,3.16,0.53,0.73,,,
3029,1.67,1.7,3.16,0.54,0.66,,,
3030,1.68,1.71,3.15,0.55,0.67,,,
3031,1.7,1.73,3.15,0.55,0.69,,,
3032,1.72,1.75,3.14,0.56,0.71,,,
3033,1.74,1.76,3.13,0.57,0.73,,,
3034,1.76,1.78,3.13,0.57,0.74,,,
3035,1.77,1.8,3.12,0.58,0.77,,,
3036,1.79,1.82,3.11,0.59,0.79,,,
3037,1.81,2.12,3.11,0.59,0.74,,,
3038,1.83,2.13,3.1,0.6,5,,,
3039,1.85,2.15,3.09,0.61,0.85,,,
3040,1.87,2.16,3.09,0.62,5,,,
3041,1.89,2.16,3.08,0.62,5,,,
3042,1.92,5,3.07,0.63,5,,,
3043,1.94,5,3.07,0.64,5,,,
3044,5,5,3.06,0.64,5,,,
3045,1.97,2,3.05,0.65,5,,,
3046,1.99,2.02,3.05,0.66,5,,,
3047,2.01,5,3.04,0.67,5,,,
3048,2.03,5,3.03,0.67,5,,,
3049,2.05,5,3.02,0.68,0.85,,,
3050,2.07,5,3.02,0.69,5,,,
3051,2.98,5,3.01,0.7,5,,,
3052,2.99,5,3.01,0.71,5,,,
3053,3.01,5,3,0.71,5,,,
3054,5,5,2.99,0.72,5,,,
3055,5,3.25,2.98,0.72,5,,,
3056,5,3.24,2.98,0.73,5,,,
3057,5,5,2.98,0.71,3.06,,,
3058,5,3.06,2.98,0.71,3.05,,,
3059,5,3.06,2.98,0.71,3.05,,,
3060,5,3.06,2.98,0.71,3.05,,,
3061,5,3.06,2.98,0.71,5,,,
3062,5,5,2.98,0.71,3.07,,,
3063,5,5,2.97,0.71,3.06,,,
3064,5,5,2.97,0.71,3.06,,,
3065,5,3.06,2.97,0.71,3.06,,,
3066,5,3.07,2.97,0.71,3.06,,,
3067,5,3.07,2.97,0.71,3.07,,,
3068,5,3.07,2.97,0.72,5,,,
3069,5,3.08,2.97,0.72,3.07,,,
3070,5,5,2.96,0.72,5,,,
3071,5,5,2.96,0.72,3.09,,,
3072,5,4.01,2.95,0.73,3.1,,,
3073,5,4,2.95,0.74,5,,,
3074,5,3.99,2.94,0.74,5,,,
3075,5,3.99,2.93,0.75,5,,,
3076,5,3.98,2.93,0.76,5,,,
3077,5,3.97,2.92,0.77,5,,,
3078,5,3.25,2.91,0.78,5,,,
3079,5,3.25,2.91,0.78,5,,,
3080,5,3.95,2.9,0.79,5,,,
3081,5,3.95,2.89,0.8,5,,,
3082,5,3.95,2.89,0.8,5,,,
3083,5,3.25,2.88,0.81,5,,,
3084,5,3.95,2.88,0.81,4.23,,,
3085,5,3.95,2.88,0.81,5,,,
3086,5,3.26,2.88,0.85,4.23,,,
3087,5,3.26,2.89,0.85,4.23,,,
3088,5,3.26,2.89,0.84,4.22,,,
3089,5,3.95,2.89,0.81,4.23,,,
3090,5,3.96,2.89,0.8,4.22,,,
3091,5,5,2.89,0.8,4.23,,,
3092,5,5,2.89,0.8,4.24,,,
3093,5,5,2.89,0.79,0.83,,,
3094,5,5,2.89,0.79,5,,,
3095,5,5,2.89,0.79,0.82,,,
3096,5,5,2.89,0.79,0.82,,,
3097,5,5,2.89,0.79,4.24,,,
3098,5,5,2.89,0.8,4.24,,,
3099,5,5,2.88,0.79,5,,,
3100,5,5,2.88,0.8,0.84,,,
3101,5,5,2.87,0.8,0.84,,,
3102,5,3.26,2.86,0.81,0.85,,,
3103,5,5,2.86,0.81,4.26,,,
3104,5,3.26,2.85,0.82,0.86,,,
3105,5,3.25,2.84,0.85,4.27,,,
3106,5,3.26,2.83,0.86,4.27,,,
3107,5,3.25,2.82,0.87,4.28,,,
3108,5,3.25,2.81,0.86,0.91,,,
3109,5,3.25,2.8,0.86,4.29,,,
3110,5,3.25,2.79,0.87,0.92,,,
3111,5,3.25,2.79,0.87,0.93,,,
3112,2.63,3.25,2.78,0.88,5,,,
3113,2.64,3.25,2.78,0.88,0.9,,,
3114,2.63,3.26,5,0.88,0.89,,,
3115,2.63,5,2.8,0.87,0.89,,,
3116,2.63,5,3.25,0.87,0.89,,,
3117,2.63,3.27,2.8,0.87,0.89,,,
3118,2.63,5,2.8,0.87,0.89,,,
3119,2.63,5,2.82,0.87,0.88,,,
3120,2.62,5,2.82,0.87,0.88,,,
3121,2.63,5,2.82,0.87,0.88,,,
3122,2.63,5,2.79,0.87,0.88,,,
3123,2.63,5,2.8,0.87,0.88,,,
3124,2.63,5,2.8,0.87,0.88,,,
3125,5,5,2.8,0.87,0.88,,,
3126,2.64,5,2.8,0.87,0.88,,,
3127,2.7,5,3.25,0.87,0.87,,,
3128,2.63,5,2.81,0.86,0.87,,,
3129,2.63,5,2.81,0.87,0.87,,,
3130,2.63,5,2.82,0.87,0.86,,,
3131,2.63,5,2.81,0.86,0.86,,,
3132,2.63,5,2.82,0.86,0.86,,,
3133,2.63,5,3.26,0.87,0.86,,,
3134,2.63,5,3.26,0.87,0.86,,,
3135,2.63,2.65,3.26,0.87,0.86,,,
3136,2.63,2.65,3.26,0.86,0.86,,,
3137,2.63,2.64,3.26,0.86,0.86,,,
3138,2.63,2.64,3.26,0.86,0.85,,,
3139,2.63,2.64,3.26,0.86,0.85,,,
3140,2.63,2.65,3.26,0.86,0.85,,,
3141,2.63,5,3.26,0.75,0.85,,,
3142,2.64,2.72,3.27,0.74,0.86,,,
3143,2.64,2.65,3.27,0.73,0.86,,,
3144,2.65,5,3.27,0.73,0.86,,,
3145,2.65,2.65,3.27,0.73,0.86,,,
3146,2.66,2.65,3.27,0.73,0.85,,,
3147,2.72,2.65,2.41,0.74,0.85,,,
3148,5,2.65,3.29,0.84,0.74,,,
3149,2.44,2.65,2.86,0.83,0.85,,,
3150,2.44,2.65,2.72,0.8,0.74,,,
3151,2.44,2.65,2.86,0.8,0.74,,,
3152,2.44,2.65,3.29,0.8,0.74,,,
3153,2.44,2.65,2.86,0.8,0.74,,,
3154,2.44,2.65,2.86,0.8,0.74,,,
3155,2.44,2.66,2.86,0.8,0.74,,,
3156,2.44,2.66,3.29,0.8,0.74,,,
3157,2.44,2.66,2.86,0.8,0.74,,,
3158,2.44,2.65,2.86,0.8,0.74,,,
3159,2.44,2.65,2.86,0.8,0.74,,,
3160,2.44,2.65,2.86,0.8,0.73,,,
3161,2.44,2.66,2.86,0.8,0.73,,,
3162,2.44,2.66,2.86,0.8,0.73,,,
3163,2.44,2.66,2.86,0.8,0.73,,,
3164,2.44,2.66,2.86,0.8,0.73,,,
3165,2.44,2.65,2.86,0.8,0.73,,,
3166,2.44,2.66,2.71,0.8,0.73,,,
3167,2.44,2.66,3.29,0.8,0.73,,,
3168,2.44,2.65,2.86,0.8,0.73,,,
3169,2.44,2.66,2.86,0.8,0.73,,,
3170,2.44,2.66,2.72,0.8,0.73,,,
3171,2.44,2.66,3.29,0.8,0.74,,,
3172,2.44,2.66,3.28,0.75,0.74,,,
3173,2.45,2.66,2.85,0.8,0.74,,,
3174,2.45,2.66,3.27,0.75,0.75,,,
3175,2.46,2.66,2.84,0.81,0.75,,,
3176,2.46,2.67,3.26,0.77,0.76,,,
3177,2.47,2.67,3.25,0.83,0.77,,,
3178,2.49,2.68,2.16,0.79,0.78,,,
3179,2.5,2.68,2.15,0.79,0.79,,,
3180,2.5,2.69,2.15,0.8,0.8,,,
3181,2.52,2.7,2.15,0.82,0.82,,,
3182,2.53,2.7,2.14,0.82,0.84,,,
3183,2.54,2.71,3.2,0.92,0.92,,,
3184,2.55,2.71,3.19,0.93,0.93,,,
3185,2.56,2.72,3.18,0.94,0.94,,,
3186,2.56,2.72,2.71,0.95,0.95,,,
3187,2.57,2.73,3.17,0.96,0.95,,,
3188,2.58,2.73,3.16,0.97,0.96,,,
3189,2.59,2.73,3.75,0.76,0.97,,,
3190,2.6,2.74,2.11,0,0.9,,,
3191,2.6,2.74,2.09,0,0.99,,,
3192,2.61,2.75,2.05,0,0.97,,,
3193,2.62,2.75,2.05,0,0.93,,,
3194,2.63,2.76,2.04,0,0.94,,,
3195,2.64,5,2.07,0,1.03,,,
3196,2.65,5,2.08,0,1.05,,,
3197,2.66,5,2.03,0,1.06,,,
3198,2.67,5,2.03,0,1.07,,,
3199,2.69,5,2.06,0.51,0.51,,,
3200,2.7,5,2.05,0.52,0.51,,,
3201,2.71,5,2.04,0.53,0.53,,,
3202,2.72,2.8,1.99,0.55,0.54,,,
3203,2.74,5,1.98,0.56,0.55,,,
3204,2.75,5,1.98,0.57,0.57,,,
3205,2.76,5,2.98,0.59,0.58,,,
3206,2.78,5,2.97,0.61,0.6,,,
3207,2.79,5,2,0.62,0.62,,,
3208,2.8,5,1.99,0.64,0.63,,,
3209,2.83,5,2.92,0.65,0.65,,,
3210,2.85,5,2.07,0.67,0.66,,,
3211,5,5,2.1,0.69,0.68,,,
3212,5,5,3.44,0.7,0.7,,,
3213,5,5,2.08,0.72,0.71,,,
3214,2.9,5,2.85,0.64,0.73,,,
3215,5,5,2.84,0.75,0.74,,,
3216,2.94,5,2.03,0.76,0.76,,,
3217,4.07,5,2.81,0.78,0.77,,,
3218,2.95,5,2.8,0.8,0.79,,,
3219,4.08,5,2.79,0.81,0.8,,,
3220,4.09,5,2.15,0.64,0.82,,,
3221,4.1,2.98,2.14,0.63,0.83,,,
3222,3.39,5,2.1,0.86,0.85,,,
3223,4.11,5,2.77,0.63,0.86,,,
3224,4.12,5,2.09,0.89,0.88,,,
3225,4.13,5,2.09,0.9,0.89,,,
3226,4.13,5,2.08,0.92,0.91,,,
3227,4.14,5,2.08,0.93,0.92,,,
3228,4.15,5,2.69,0.95,0.94,,,
3229,4.16,5,2.07,0.96,0.95,,,
3230,4.16,5,2.66,0.61,0.96,,,
3231,4.18,5,2.64,1.01,0.98,,,
3232,4.18,5,2.63,1.03,0.99,,,
3233,4.19,5,2.62,1.02,1.01,,,
3234,4.21,5,2.61,1.03,1.02,,,
3235,5,5,2.6,1.05,1.03,,,
3236,5,5,2.59,1.06,1.05,,,
3237,4.22,5,2.59,1.06,1.05,,,
3238,4.22,5,2.59,1.06,1.05,,,
3239,4.23,5,2.6,0.56,1.05,,,
3240,4.23,5,2.61,0.56,1.05,,,
3241,4.23,5,3.16,0.56,1.05,,,
3242,4.23,5,2.6,0.56,1.05,,,
3243,5,5,2.6,0.56,1.05,,,
3244,5,5,3.16,1.06,1.05,,,
3245,3.21,5,2.05,1.06,1.05,,,
3246,5,5,2.6,0.55,1.05,,,
3247,5,5,2.6,0.54,1.05,,,
3248,3.22,5,2,0.53,0.59,,,
3249,3.21,5,2.01,0.53,0.58,,,
3250,3.21,5,2.06,0.53,1.06,,,
3251,3.21,5,1.93,0.53,1.06,,,
3252,3.21,5,1.97,0.53,0.58,,,
3253,3.21,5,1.94,0.53,1.07,,,
3254,3.21,5,1.97,0.53,1.06,,,
3255,3.21,5,1.97,0.53,1.06,,,
3256,3.21,4.24,1.93,0.53,0.58,,,
3257,3.21,4.23,1.94,0.52,1.07,,,
3258,3.22,4.23,1.93,0.52,1.07,,,
3259,3.22,4.23,2.02,0.52,1.08,,,
3260,3.23,4.24,1.92,0.62,1.58,,,
3261,3.23,5,1.91,0.64,1.08,,,
3262,3.25,5,1.91,0.63,1.09,,,
3263,3.25,4.25,1.89,0.63,1.1,,,
3264,3.25,4.25,1.86,0.63,1.1,,,
3265,5,4.25,1.86,0.64,1.11,,,
3266,5,4.25,1.85,0.64,1.12,,,
3267,5,4.26,1.85,0.65,1.12,,,
3268,5,4.26,1.85,0.52,1.13,,,
3269,5,4.26,1.85,0.51,1.14,,,
3270,5,4.27,1.84,0.51,0.54,,,
3271,5,4.27,1.84,0.51,0.54,,,
3272,5,4.28,1.84,0.51,0.53,,,
3273,5,4.28,1.84,0.51,0.53,,,
3274,5,4.29,1.83,0.51,0.53,,,
3275,5,4.29,1.83,0.52,0.53,,,
3276,5,4.3,1.83,0.51,0.53,,,
3277,5,4.31,1.82,0.52,0.53,,,
3278,5,4.32,1.82,0.51,0.53,,,
3279,5,5,1.82,0.52,0.72,,,
3280,5,5,1.81,0.52,0.73,,,
3281,5,5,1.81,0.52,0.75,,,
3282,5,5,1.81,0.51,2.24,,,
3283,5,5,1.8,0.51,5,,,
3284,5,5,1.8,0.52,4.34,,,
3285,5,5,1.79,0.52,4.34,,,
3286,5,5,1.79,0.52,4.35,,,
3287,5,3.39,1.78,0.53,4.36,,,
3288,3.44,5,1.78,0.53,4.37,,,
3289,5,5,1.77,0.54,4.38,,,
3290,3.46,5,1.76,0.54,4.38,,,
3291,3.47,5,1.75,0.54,4.4,,,
3292,3.49,5,1.75,0.55,4.4,,,
3293,5,5,1.74,0.56,4.41,,,
3294,5,5,1.73,0.56,4.42,,,
3295,5,5,1.73,0.57,4.44,,,
3296,5,5,1.72,0.57,4.45,,,
3297,5,5,1.71,0.58,4.47,,,
3298,5,5,1.7,0.59,4.47,,,
3299,5,5,1.7,0.59,4.48,,,
3300,5,5,1.69,0.6,4.49,,,
3301,5,5,1.68,0.6,5,,,
3302,5,5,1.68,0.61,5,,,
3303,5,5,1.67,0.62,5,,,
3304,5,5,1.66,0.62,5,,,
3305,5,5,1.66,0.63,5,,,
3306,5,5,1.65,0.64,5,,,
3307,5,5,1.64,0.64,5,,,
3308,5,5,1.63,0.65,5,,,
3309,5,5,1.63,0.66,5,,,
3310,5,5,1.62,0.66,5,,,
3311,5,5,1.61,0.67,5,,,
3312,5,5,1.6,0.68,5,,,
3313,5,5,1.6,0.68,5,,,
3314,5,5,1.59,0.69,5,,,
3315,5,5,1.58,0.7,5,,,
3316,5,5,1.57,0.7,5,,,
3317,5,5,1.56,0.71,5,,,
3318,5,5,1.55,0.72,5,,,
3319,5,1.62,1.54,0.72,5,,,
3320,5,1.62,1.53,0.73,5,,,
3321,5,1.6,1.53,0.74,5,,,
3322,5,1.6,1.51,0.74,5,,,
3323,5,1.6,1.51,0.75,5,,,
3324,5,1.59,1.5,0.75,5,,,
3325,5,1.58,1.5,0.75,5,,,
3326,5,1.59,1.5,0.75,5,,,
3327,5,1.59,1.51,0.75,5,,,
3328,5,1.59,1.51,0.75,5,,,
3329,5,1.6,1.51,0.75,5,,,
3330,5,1.6,1.51,0.75,5,,,
3331,5,1.6,1.51,0.75,5,,,
3332,5,1.6,1.51,0.75,5,,,
3333,5,5,1.51,0.75,5,,,
3334,5,5,1.51,0.75,5,,,
3335,5,1.61,1.51,0.75,0.8,,,
3336,5,5,1.51,0.77,0.8,,,
3337,5,5,1.51,0.77,0.77,,,
3338,5,5,1.51,0.75,0.77,,,
3339,5,5,1.52,0.75,0.76,,,
3340,5,5,1.52,0.74,0.76,,,
3341,5,5,1.53,0.74,0.75,,,
3342,5,5,1.54,0.74,0.75,,,
3343,2.91,5,1.53,0.73,0.74,,,
3344,5,5,1.53,0.73,0.74,,,
3345,5,5,1.53,0.73,0.74,,,
3346,2.9,5,1.54,0.73,0.74,,,
3347,2.9,5,1.55,0.73,0.74,,,
3348,2.9,5,1.55,0.73,0.74,,,
3349,2.89,5,1.57,0.73,0.73,,,
3350,2.89,5,1.58,0.73,0.73,,,
3351,2.89,5,5,0.73,0.72,,,
3352,2.9,5,1.57,0.73,0.72,,,
3353,2.9,5,1.57,0.72,0.72,,,
3354,2.9,5,1.58,0.72,0.72,,,
3355,2.9,5,1.58,0.72,0.72,,,
3356,2.74,2.92,1.6,0.72,0.71,,,
3357,2.75,2.92,5,0.73,0.71,,,
3358,2.74,2.91,5,0.73,0.71,,,
3359,2.74,2.91,5,0.73,0.72,,,
3360,2.75,2.91,5,0.73,0.72,,,
3361,2.76,2.91,1.61,0.73,0.72,,,
3362,2.77,2.91,1.6,0.73,0.72,,,
3363,2.77,2.92,1.61,0.73,0.72,,,
3364,2.06,2.92,1.62,0.73,0.72,,,
3365,2.06,2.92,1.61,0.74,0.72,,,
3366,2.06,2.92,1.61,0.74,0.72,,,
3367,2.07,2.92,1.61,0.74,0.72,,,
3368,2.07,2.92,1.61,0.74,0.72,,,
3369,2.06,2.92,1.61,0.74,0.72,,,
3370,2.07,2.86,1.61,0.74,0.73,,,
3371,2.07,2.93,1.6,0.75,0.73,,,
3372,2.08,2.82,1.59,0.76,0.74,,,
3373,2.09,2.93,1.58,0.77,0.75,,,
3374,2.1,2.94,1.57,0.79,0.77,,,
3375,2.11,2.95,1.56,0.8,0.78,,,
3376,2.12,2.95,1.54,0.82,0.8,,,
3377,2.14,2.96,5,0.83,0.81,,,
3378,2.15,2.97,5,0.85,0.83,,,
3379,2.16,2.88,5,0.86,0.85,,,
3380,2.17,2.19,5,0.89,0.87,,,
3381,2.19,2.21,5,0.9,0.89,,,
3382,2.2,2.22,5,0.93,0.91,,,
3383,2.22,2.24,5,0.94,0.92,,,
3384,2.23,2.25,1.42,0.96,0.94,,,
3385,2.24,3.01,1.37,0.98,0.96,,,
3386,2.26,3.02,1.34,1,0.98,,,
3387,2.27,2.96,1.32,1.02,1,,,
3388,2.29,3.04,1.31,1.04,1.02,,,
3389,2.3,3.04,1.29,1.06,1.04,,,
3390,2.32,3.05,1.27,1.08,1.06,,,
3391,2.33,3.06,1.25,1.1,1.08,,,
3392,2.35,3.07,1.24,1.12,1.1,,,
3393,2.36,3.08,5,1.14,1.12,,,
3394,2.38,3.09,1.19,1.16,1.14,,,
3395,2.39,3.1,1.17,1.18,1.16,,,
3396,2.41,3.11,1.15,1.19,1.18,,,
3397,2.42,3.12,1.13,1.21,1.2,,,
3398,2.44,3.12,1.11,1.23,1.22,,,
3399,2.45,3.13,1.1,1.25,1.23,,,
3400,2.47,3.14,1.07,1.27,1.25,,,
3401,2.48,3.14,1.06,1.28,1.27,,,
3402,2.5,3.17,1.04,1.3,1.29,,,
3403,2.51,3.18,1.02,1.32,1.31,,,
3404,1.42,3.17,1,1.34,1.33,,,
3405,2.54,3.19,0.98,1.36,1.34,,,
3406,1.46,3.18,0.97,1.38,1.36,,,
3407,2.56,3.2,0.96,1.39,1.38,,,
3408,2.57,3.19,5,1.41,1.39,,,
3409,2.57,3.27,5,1.54,1.48,,,
3410,2.57,3.2,5,1.54,1.47,,,
3411,2.56,3.2,5,1.54,1.47,,,
3412,2.56,3.19,5,0.59,1.47,,,
3413,2.56,3.19,5,0.59,1.47,,,
3414,2.57,3.19,5,1.54,1.47,,,
3415,2.56,3.19,5,0.83,1.47,,,
3416,2.56,2.58,5,0.83,1.47,,,
3417,2.56,2.59,5,0.82,1.47,,,
3418,2.56,2.59,5,0.82,1.47,,,
3419,2.56,2.58,3.87,0.81,1.47,,,
3420,2.56,3.26,3.86,0.81,1.47,,,
3421,2.57,3.22,5,0.57,1.47,,,
3422,2.57,3.19,5,0.57,1.48,,,
3423,2.57,3.19,5,0.56,1.47,,,
3424,2.57,3.19,3.66,0.81,1.41,,,
3425,2.57,2.58,5,0.55,1.41,,,
3426,2.58,2.59,3.24,0.54,0.59,,,
3427,1.45,2.58,5,0.53,0.58,,,
3428,1.44,2.58,3.25,0.53,1.55,,,
3429,1.42,2.58,3.24,0.52,1.56,,,
3430,1.42,2.58,3.24,1.43,0.81,,,
3431,1.42,2.58,3.24,1.53,0.8,,,
3432,1.41,2.58,3.24,5,0.8,,,
3433,1.41,2.58,5,1.54,0.8,,,
3434,1.41,2.59,5,1.54,0.8,,,
3435,1.41,2.59,5,1.55,0.79,,,
3436,2.61,2.59,3.25,0,0.53,,,
3437,5,2.59,3.24,0,0.52,,,
3438,2.62,2.6,3.24,0,0.52,,,
3439,5,2.6,3.24,0,1.56,,,
3440,5,1.43,3.24,0,1.56,,,
3441,1.43,1.42,3.24,0,5,,,
3442,1.39,1.42,3.24,0,1.55,,,
3443,1.39,1.42,3.24,0,1.46,,,
3444,1.58,2.62,3.23,0,1.58,,,
3445,1.56,1.42,3.24,0,1.56,,,
3446,1.41,2.63,2.63,0,0,,,
3447,1.38,2.63,3.26,0,0,,,
3448,1.38,5,2.63,0,0,,,
3449,1.38,1.6,2.63,0,0,,,
3450,1.38,1.43,2.63,0,0,,,
3451,1.37,1.4,3.24,0,0,,,
3452,1.37,1.4,3.25,0,0,,,
3453,1.38,1.4,3.24,0,0,,,
3454,1.38,1.56,2.64,0,0,,,
3455,1.38,1.43,2.63,0,0,,,
3456,1.37,1.4,2.64,0,0,,,
3457,1.38,1.4,2.64,0,0,,,
3458,1.38,1.39,2.64,0,0,,,
3459,1.38,1.39,2.64,0,0,,,
3460,1.38,1.39,2.64,0,0,,,
3461,1.38,1.39,2.64,0,0,,,
3462,1.38,1.41,2.65,0,0,,,
3463,1.39,1.4,1.48,0,0,,,
3464,1.39,1.39,2.66,0,0,,,
3465,1.4,1.4,2.66,0,0,,,
3466,1.4,1.4,1.46,0,0,,,
3467,1.42,1.4,1.45,0,0,,,
3468,1.41,1.4,1.45,0,0,,,
3469,1.41,1.4,1.45,0,0,,,
3470,1.41,1.4,1.45,0,0,,,
3471,1.41,1.4,1.45,0,0,,,
3472,1.41,1.4,1.45,0.53,0,,,
3473,1.41,1.4,1.45,0,0,,,
3474,1.41,1.4,1.46,0,0,,,
3475,1.42,1.41,1.46,0,0,,,
3476,1.42,1.41,1.46,0,0,,,
3477,1.43,1.42,1.47,0,0,,,
3478,1.43,1.42,1.48,0.51,0,,,
3479,1.44,1.43,1.48,0.52,0,,,
3480,1.44,1.44,1.49,0.54,0.51,,,
3481,1.45,1.45,1.5,0.55,0.53,,,
3482,1.46,1.45,1.5,0.57,0.55,,,
3483,1.47,1.46,1.51,0.59,0.57,,,
3484,1.47,1.47,1.52,0.61,0.59,,,
3485,1.48,1.48,1.53,0.62,0.61,,,
3486,1.49,1.48,1.53,0.64,0.63,,,
3487,1.5,1.49,1.54,0.66,0.65,,,
3488,1.51,1.5,1.55,0.68,0.67,,,
3489,1.51,1.51,1.55,0.7,0.69,,,
3490,1.52,1.52,1.56,0.72,0.7,,,
3491,1.53,1.52,1.57,0.74,0.72,,,
3492,1.54,1.53,1.58,0.76,0.74,,,
3493,1.55,1.54,1.58,0.78,0.76,,,
3494,1.55,1.55,1.59,0.8,0.78,,,
3495,1.56,1.55,1.6,0.82,0.8,,,
3496,1.57,1.56,1.61,0.83,0.81,,,
3497,1.58,1.57,1.61,0.85,0.84,,,
3498,1.58,1.58,1.62,0.87,0.85,,,
3499,1.59,1.58,1.63,0.89,0.87,,,
3500,1.6,1.59,2.95,0.9,0.89,,,
3501,1.6,1.6,2.94,0.92,0.91,,,
3502,1.61,1.6,2.93,0.94,0.93,,,
3503,1.62,1.61,1.67,0.96,0.94,,,
3504,1.63,1.62,1.67,0.98,0.96,,,
3505,1.63,1.63,1.68,1,0.98,,,
3506,1.64,1.63,1.69,1.01,1,,,
3507,1.65,1.64,1.69,1.03,1.02,,,
